gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,0.1267605633802817,1,0,0.37000000000000005,0.058850680821601664,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,0.9577464788732395,1,0,0.43,0.4663051003923379,1,0,0,1,0,0,1,0,0,0,1,1,0,0
0,1,1,0,0.16901408450704225,1,0,0.52,0.0958919916916686,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0.0,0,1,0.10999999999999999,0.0012693284098776831,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,0.4084507042253521,1,1,0.8600000000000001,0.3580660050773137,1,1,0,0,1,1,0,1,1,0,0,0,1,0
1,0,1,0,0.6056338028169015,1,1,0.77,0.46642049388414497,1,1,0,1,1,1,1,0,0,0,0,1,0,0
1,1,0,0,0.014084507042253521,1,1,0.7,0.018578352180936994,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,1.0,1,0,0.74,0.7449803831063928,1,0,0,1,1,1,1,1,1,0,1,0,0,0
0,0,1,1,0.8028169014084507,1,0,0.76,0.6398569120701593,1,1,0,0,0,1,1,0,1,0,1,0,0,0
0,0,0,0,0.02816901408450704,1,1,0.010000000000000009,0.004038772213247173,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.943661971830986,1,1,0.9200000000000002,0.8595661204708054,1,1,0,1,1,1,0,1,1,0,1,0,1,0
1,0,0,0,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.2112676056338028,1,0,0.010000000000000009,0.035541195476575124,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0.4507042253521127,1,1,0.9100000000000001,0.42418647588276026,1,1,0,1,0,1,1,1,1,0,0,0,0,0
1,0,1,0,0.9859154929577465,1,1,0.6200000000000001,0.656242787906762,0,0,0,0,1,1,1,1,1,0,1,1,0,0
0,0,1,1,0.943661971830986,1,0,0.6400000000000001,0.6644357258250635,0,0,0,1,1,0,1,1,1,0,1,0,0,0
0,0,0,0,0.09859154929577466,1,0,0.6599999999999999,0.07431340872374799,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.9014084507042254,1,1,0.07,0.19963074082621743,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.04225352112676056,1,0,0.020000000000000018,0.007615970459266097,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0.4366197183098592,1,0,0.6699999999999999,0.3049849988460651,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0.6056338028169015,1,0,0.010000000000000009,0.09243018693745673,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0.8591549295774649,1,0,0.6599999999999999,0.5701592430186937,1,1,0,0,0,0,0,1,0,1,0,0,1,0
1,0,0,0,0.4225352112676057,1,1,0.5800000000000001,0.25490422340180013,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.28169014084507044,1,1,0.9300000000000002,0.26528963766443575,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1,1,1,0,0.28169014084507044,1,0,0.53,0.17066697438264483,1,0,0,0,1,1,0,0,1,1,0,0,0,0
1,0,0,0,0.5211267605633804,1,1,0.6500000000000001,0.37099007615970464,0,1,0,1,1,1,0,0,0,0,0,1,0,0
0,1,1,0,0.4366197183098592,1,1,0.6699999999999999,0.30279252250173094,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0.16901408450704225,0,1,0.3,0.07096699746134319,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,1,1,0.22535211267605634,1,0,0.010000000000000009,0.03588737595199631,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0.23943661971830985,0,1,0.21000000000000002,0.07512116316639743,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.07042253521126761,1,1,0.6000000000000001,0.05492730210016155,0,1,0,1,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0.676056338028169,1,1,0.75,0.5195015001153934,1,1,0,0,1,1,0,1,0,1,0,0,1,0
1,0,0,0,0.08450704225352114,0,1,0.22000000000000003,0.03173321024694207,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1.0,1,1,0.8700000000000001,0.8682206323563351,1,1,0,1,0,1,0,1,1,0,1,0,0,0
0,0,1,1,0.647887323943662,1,1,0.9500000000000002,0.6114701130856219,1,1,0,1,1,1,1,1,1,1,0,0,0,0
0,0,1,1,0.35211267605633806,1,0,0.32,0.14620355411954766,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,0.04225352112676056,1,1,0.07,0.011308562197092085,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,0.9154929577464789,1,1,0.56,0.5586198938379875,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.11267605633802817,1,1,0.72,0.09127625201938612,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,0.295774647887324,1,0,0.020000000000000018,0.050080775444264945,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.0,1,0,0.27,0.0031156242787906763,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.7746478873239437,1,1,0.5,0.4373413339487653,1,0,0,1,0,1,0,0,1,1,0,0,0,0
1,1,1,0,0.9859154929577465,1,1,0.6400000000000001,0.6707823678744519,1,0,0,1,1,1,1,0,1,0,1,0,0,0
0,0,0,0,0.323943661971831,1,1,0.72,0.2612508654511886,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.07042253521126761,1,0,0.6500000000000001,0.05527348257558274,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,0.295774647887324,1,1,0.38000000000000006,0.1470113085621971,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,1,0.4507042253521127,1,0,0.6400000000000001,0.2982921763212555,0,0,0,0,1,1,1,1,1,0,1,1,0,0
0,1,1,0,0.36619718309859156,1,1,0.5700000000000001,0.21636279713824141,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.47887323943661975,1,0,0.6500000000000001,0.3265635818139857,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0.323943661971831,1,0,0.020000000000000018,0.053542580198476804,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,0.26760563380281693,1,0,0.78,0.20863143318716826,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1,1,0,0,0.5211267605633804,1,1,0.39000000000000007,0.2575582737133626,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,1,1,0.25352112676056343,0,1,0.16000000000000003,0.06831294714978076,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0.08450704225352114,1,0,0.010000000000000009,0.013616432033233325,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0.49295774647887325,1,0,0.020000000000000018,0.07477498269097624,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.9577464788732395,1,1,0.6699999999999999,0.678398338333718,1,0,0,1,0,1,1,1,1,0,1,1,0,0
1,0,0,0,0.647887323943662,1,1,0.39999999999999997,0.32252480960073854,0,0,0,1,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.4366197183098592,1,0,0.73,0.32921763212554817,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,0,1,0,0.8169014084507042,1,0,0.6699999999999999,0.5845834294945765,1,1,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0.23943661971830985,1,0,0.05000000000000002,0.046849757673667204,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0.22535211267605634,0,0,0.16000000000000003,0.06623586429725364,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0.28169014084507044,1,1,0.6599999999999999,0.19836141241633973,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.7746478873239437,1,0,0.010000000000000009,0.11920147703669515,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0.6338028169014085,1,1,0.8700000000000001,0.5543503346411263,0,1,0,1,1,0,1,1,1,1,0,0,0,0
1,0,1,0,0.295774647887324,1,1,0.36000000000000004,0.13385645049619202,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,1,0.0,1,1,0.42,0.004846526655896607,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,1,0,0,0.19718309859154928,1,0,0.5700000000000001,0.13016385875836603,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.7605633802816901,1,1,0.78,0.6075467343641818,1,1,0,0,0,0,0,1,1,0,0,0,1,0
1,0,0,1,0.295774647887324,1,1,0.6599999999999999,0.20747749826909764,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.619718309859155,1,1,0.69,0.4526886683591046,1,1,0,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.33802816901408456,1,0,0.020000000000000018,0.06035079621509347,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.056338028169014086,1,0,0.26,0.02330948534502654,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.8732394366197184,1,1,0.6599999999999999,0.6183937225940457,1,1,0,1,0,0,1,0,0,0,1,1,0,0
0,0,1,1,0.7605633802816901,1,1,0.72,0.5863143318716824,1,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,0.02816901408450704,1,0,0.010000000000000009,0.004154165705054235,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.11267605633802817,1,1,0.55,0.0791599353796446,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0.35211267605633806,1,1,0.010000000000000009,0.05227325178859912,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0.3098591549295775,1,0,0.020000000000000018,0.05031156242787907,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.5352112676056339,1,1,0.35000000000000003,0.2517885991230095,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,0.6056338028169015,1,1,0.9300000000000002,0.565081929379183,1,1,0,1,1,1,0,1,1,0,0,0,1,0
1,1,0,0,0.5774647887323944,1,1,0.8600000000000001,0.4967689822294023,1,1,0,0,1,1,0,1,1,0,0,0,0,0
1,0,0,1,0.09859154929577466,1,0,0.020000000000000018,0.016732056312024006,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0.5211267605633804,1,1,0.6200000000000001,0.3627971382414032,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.5774647887323944,1,1,0.76,0.45061158550657743,1,1,0,1,1,0,0,1,0,1,0,1,0,0
0,0,0,0,0.5211267605633804,1,1,0.8600000000000001,0.4464574198015232,1,1,0,1,1,0,0,1,1,1,0,0,1,0
0,0,1,0,0.5211267605633804,1,0,0.020000000000000018,0.08366028156012002,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1.0,1,0,0.9100000000000001,0.9359566120470806,1,1,0,1,1,1,0,1,1,0,1,1,0,0
0,0,0,0,0.09859154929577466,1,0,0.25,0.03657973690283868,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.3098591549295775,1,1,0.8600000000000001,0.28294484191091623,1,1,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0.014084507042253521,1,1,0.010000000000000009,0.002307869836141242,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0.0,1,1,0.52,0.006000461573967228,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.014084507042253521,1,1,0.73,0.020193861066235864,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.056338028169014086,1,1,0.7,0.05031156242787907,0,1,0,1,0,1,0,0,1,0,0,0,0,1
0,0,1,0,0.9859154929577465,1,1,0.9100000000000001,0.9042234018001385,1,1,0,1,1,1,0,1,1,1,0,0,1,0
1,0,1,1,0.09859154929577466,1,1,0.76,0.08758366028156013,0,1,0,0,0,1,0,1,1,0,0,0,1,0
1,0,1,0,0.8591549295774649,1,1,0.54,0.49226863604892684,0,0,0,1,1,1,0,1,0,0,1,1,0,0
0,0,1,1,0.6338028169014085,1,1,0.020000000000000018,0.105931225478883,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,0.33802816901408456,0,1,0.39999999999999997,0.17124394184168015,0,0,0,1,1,1,0,1,1,0,0,1,0,0
1,0,1,1,0.19718309859154928,1,1,0.8700000000000001,0.1778213708746827,1,1,0,0,1,1,0,1,1,0,0,0,0,0
0,0,0,0,0.04225352112676056,1,1,0.5800000000000001,0.03461804754211863,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.07042253521126761,1,0,0.020000000000000018,0.011308562197092085,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0.07042253521126761,1,0,0.27,0.035195015001153934,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1.0,1,0,0.5900000000000001,0.6205861989383799,1,0,0,0,1,1,1,1,0,0,1,1,0,0
1,1,1,0,0.6901408450704226,1,1,0.7,0.5018462958689129,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0.33802816901408456,1,0,0.7,0.2507500576967459,0,1,0,0,1,1,0,0,1,0,0,0,0,0
1,1,1,0,0.4366197183098592,1,0,0.6100000000000001,0.29448419109162244,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0.0,1,0,0.76,0.008769905377336719,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0,0,0,0.014084507042253521,0,1,0.31,0.00830833141010847,0,0,0,0,0,1,0,1,1,0,0,0,1,0
1,0,0,0,0.14084507042253522,1,0,0.020000000000000018,0.026309716132010157,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.0,1,1,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.5070422535211268,1,0,0.020000000000000018,0.07835218093699516,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5633802816901409,1,1,0.06,0.10893145626586662,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.11267605633802817,1,1,0.6200000000000001,0.08019847680590815,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.07042253521126761,1,1,0.26,0.027925225017309027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1267605633802817,1,1,0.52,0.08331410108469883,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.5774647887323944,1,1,0.8300000000000001,0.4909993076390492,1,1,0,0,1,0,0,1,1,0,0,0,1,0
1,0,1,0,0.08450704225352114,1,1,0.6799999999999999,0.06508192937918303,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.9859154929577465,1,0,0.6699999999999999,0.7249019155319639,1,0,0,1,0,1,1,1,1,1,0,0,1,0
0,0,1,1,0.3943661971830986,1,1,0.020000000000000018,0.07339026078929149,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.6056338028169015,1,1,0.43,0.33533348719132244,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,0,1,1,0.9154929577464789,1,1,0.49000000000000005,0.5181167782137087,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,0,1,0,0.8028169014084507,1,1,0.5,0.45626586660512347,1,0,0,1,0,0,1,0,1,1,0,0,1,0
0,0,1,1,0.11267605633802817,1,1,0.6100000000000001,0.07419801523194093,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.22535211267605634,1,0,0.33,0.10177705977382877,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1.0,1,0,0.9500000000000002,0.9399953842603277,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1,1,0,0,0.4084507042253521,1,0,0.73,0.31617816755135014,1,1,0,1,1,1,0,0,0,0,0,1,0,0
0,1,1,0,0.9859154929577465,1,1,0.9700000000000002,0.9229171474728826,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1,0,0,0,0.26760563380281693,1,1,0.010000000000000009,0.045580429263789524,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.7042253521126761,0,1,0.38000000000000006,0.3323332564043388,0,0,0,0,0,1,1,1,1,1,0,0,1,0
0,0,0,0,0.7323943661971831,1,0,0.6699999999999999,0.5191553196399723,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.22535211267605634,1,1,0.51,0.1257789060696977,1,0,0,0,0,1,1,1,0,0,0,0,0,1
0,0,0,0,0.6619718309859155,1,0,0.010000000000000009,0.10362335564274176,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,1.0,1,1,1.0,0.9986152780983153,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1,0,1,1,0.8028169014084507,1,0,0.07,0.17205169628432956,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,0,0.7887323943661972,1,0,0.010000000000000009,0.12658666051234713,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.7042253521126761,0,0,0.41,0.345718901453958,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1,0,1,0,0.07042253521126761,1,1,0.8700000000000001,0.060812370182321725,1,1,0,0,1,1,0,1,1,0,0,0,1,0
0,1,1,0,0.19718309859154928,1,1,0.6699999999999999,0.1531271636279714,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0.04225352112676056,1,0,0.6599999999999999,0.036348949919224556,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,1,1,0.07042253521126761,1,1,0.31,0.03196399723055619,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.1267605633802817,1,0,0.27,0.04731133164089545,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.1267605633802817,1,1,0.8,0.1102007846757443,1,1,0,1,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0.5070422535211268,0,1,0.22000000000000003,0.16847449803831066,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.6338028169014085,0,0,0.2,0.20043849526886684,0,0,0,1,0,1,1,0,0,0,1,0,0,1
0,0,0,0,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.7042253521126761,1,0,0.69,0.5143087929840757,0,1,0,0,0,0,0,1,1,1,0,1,0,0
0,1,0,0,0.9859154929577465,1,1,0.8800000000000001,0.8775675051927071,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,0.04225352112676056,1,1,0.6300000000000001,0.03715670436187399,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.04225352112676056,1,1,0.010000000000000009,0.007385183475651974,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.33802816901408456,1,1,0.47000000000000003,0.19166858989153013,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,0.07042253521126761,1,0,0.010000000000000009,0.01223171013154858,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0.0,0,0,0.17000000000000004,0.0019616893607200554,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,0.7042253521126761,1,0,0.8900000000000001,0.6533579506115855,1,1,0,1,1,1,0,1,1,1,0,0,0,0
0,0,1,0,0.323943661971831,1,0,0.020000000000000018,0.05942764828063697,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1.0,1,1,0.79,0.7873297945995845,1,1,0,0,0,1,0,1,1,0,1,0,1,0
1,0,1,0,0.0,1,1,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1.0,1,1,0.8700000000000001,0.8684514193399492,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1,0,1,1,0.8873239436619719,1,0,0.47000000000000003,0.46734364181860144,0,0,0,1,0,0,1,1,0,1,0,0,0,1
0,0,0,0,0.8028169014084507,1,0,0.6200000000000001,0.5526194322640203,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0.943661971830986,1,0,0.52,0.5450034618047542,0,0,0,1,1,1,0,0,1,0,1,0,0,0
0,1,0,0,0.11267605633802817,1,1,0.6100000000000001,0.08077544426494347,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0.3098591549295775,0,0,0.22000000000000003,0.10720055388876068,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.02816901408450704,1,0,0.39000000000000007,0.01650126932840988,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.5774647887323944,1,1,0.8200000000000001,0.49446111239326107,0,1,0,0,0,1,1,1,1,0,1,0,1,0
1,0,0,0,0.19718309859154928,1,0,0.010000000000000009,0.03242557119778444,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.014084507042253521,1,1,0.27,0.009231479344564968,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.4225352112676057,1,0,0.6100000000000001,0.28606046618970693,0,0,0,0,1,1,1,1,1,0,1,0,0,1
0,0,1,1,0.5492957746478874,1,1,0.020000000000000018,0.08389106854373414,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0.8591549295774649,1,0,0.78,0.6903992614816524,1,1,0,1,1,0,0,0,1,1,0,0,1,0
0,1,0,0,1.0,1,1,0.07,0.20436187399030697,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.647887323943662,1,0,0.56,0.40133856450496197,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0,0,0,0.619718309859155,1,0,0.9400000000000002,0.5784675744288021,0,1,0,1,1,1,1,1,1,1,0,1,0,0
1,0,1,1,0.0,1,0,0.020000000000000018,0.00023078698361412436,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.647887323943662,1,1,0.8500000000000001,0.5620816985921994,1,1,0,0,1,1,0,1,1,1,0,0,1,0
0,0,0,0,0.26760563380281693,1,0,0.46,0.15924301869374569,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,1,1,0,0.36619718309859156,1,1,0.52,0.22213247172859452,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.18309859154929578,1,1,0.010000000000000009,0.02827140549273021,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0.295774647887324,1,1,0.69,0.21140087699053775,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,1,0.7605633802816901,1,0,0.37000000000000005,0.35921993999538426,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0.09859154929577466,0,1,0.12,0.024001846295868913,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0.647887323943662,1,1,0.37000000000000005,0.30417724440341565,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0.11267605633802817,1,0,0.52,0.07373644126471268,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.23943661971830985,1,1,0.5700000000000001,0.15716593584121857,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.7323943661971831,1,1,0.6000000000000001,0.45280406185091165,1,0,0,0,0,1,1,1,1,1,0,0,0,1
1,1,1,0,0.0,1,1,0.51,0.005885068082160166,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.14084507042253522,1,0,0.020000000000000018,0.021924763443341794,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.47887323943661975,0,1,0.15000000000000002,0.13351027002077084,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,0,0,1,0.49295774647887325,1,1,0.76,0.4031848603738749,0,1,0,0,1,0,0,1,1,0,0,0,1,0
1,0,1,0,1.0,1,0,0.08000000000000002,0.21878606046618973,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0.014084507042253521,1,1,0.77,0.020540041541657054,1,1,0,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0.46478873239436624,1,1,0.55,0.28917609046849757,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0.0,1,1,0.37000000000000005,0.004269559196861297,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0.5352112676056339,1,0,0.07,0.11181629356104317,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,0.323943661971831,1,0,0.6000000000000001,0.20932379413801064,1,0,0,1,1,0,0,1,1,1,0,0,1,0
1,0,0,0,0.5915492957746479,0,1,0.31,0.23747980613893377,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,1,1,0,0.323943661971831,1,1,0.6000000000000001,0.2024001846295869,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.0,1,0,0.5800000000000001,0.006692822524809601,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.18309859154929578,1,1,0.06,0.03496422801753981,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0.7183098591549296,1,0,0.41,0.35598892222478656,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0.7183098591549296,1,1,0.41,0.3490653127163628,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.056338028169014086,1,1,0.81,0.05158089083775675,0,1,0,0,1,0,1,1,1,0,0,0,0,1
0,0,0,0,0.1267605633802817,1,0,0.6100000000000001,0.08989153011770137,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0.014084507042253521,1,0,0.41,0.012924071082390954,0,0,0,1,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0.619718309859155,1,0,0.020000000000000018,0.10512347103623357,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.0,1,1,0.6799999999999999,0.007846757442880221,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0.943661971830986,1,0,0.9600000000000002,0.9029540733902608,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1,0,0,0,0.4225352112676057,1,0,0.47000000000000003,0.22801753981075468,1,0,0,1,0,1,1,0,0,0,0,1,0,0
1,0,1,1,0.9577464788732395,1,0,0.010000000000000009,0.15901223171013157,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0.47887323943661975,1,1,0.71,0.36314331871682437,0,1,0,0,1,0,1,1,0,1,0,0,1,0
0,1,1,0,0.9859154929577465,1,1,0.53,0.576275098084468,0,0,0,1,1,0,1,1,0,1,0,0,0,0
1,0,0,1,0.6056338028169015,1,1,0.5900000000000001,0.3984537272097854,1,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,1,1,0.9577464788732395,1,0,0.010000000000000009,0.15439649203784908,0,0,1,0,0,0,0,0,0,0,1,0,0,0
